Year,Data Source,NPDES Permit Number,FRS ID,Facility Name,City,County,State,HUC 12 Code,Watershed Name,SIC Code,Facility Latitude,Facility Longitude,Pollutant Name,Substance Registry System ID,CAS Number,Average Daily Flow (MGD),Major/Non-Major Status,Contains Potential Outliers?,Total Pounds (lb/yr),Total TWPE (lb-eq/yr),Link to DFR
2020,ICIS,AR0048356,1.10025E+11,TYSON FOODS - RIVER VALLEY ANIMAL FOODS,TEXARKANA,MILLER,AR,1.11402E+11,Red Chute,2077,33.53322,-93.8061,"Solids, total dissolved",,,0.341833333,Non-Major,,1314513.8,0,https://echo.epa.gov/detailed-facility-report?fid=AR0048356&sys=ICP
2020,ICIS,MO0002500,1.1E+11,"TYSON CHICKEN INC NOEL, MO.",NOEL,MCDONALD,MO,1.10702E+11,Yarnell Branch-Elk River,2015,36.550333,-94.489974,Chloride,205955,16887006,0.631429167,Non-Major,,1258222.715,30.63498783,https://echo.epa.gov/detailed-facility-report?fid=MO0002500&sys=ICP
2020,ICIS,NE0133868,1.10013E+11,TYSON FOODS,OMAHA,DOUGLAS,NE,1.023E+11,Hell Creek-West Papillion Creek,2013,41.20197,-96.1165,Chloride,205955,16887006,0.392333333,Non-Major,,1241040.199,30.21663094,https://echo.epa.gov/detailed-facility-report?fid=NE0133868&sys=ICP
2020,ICIS,NE0133868,1.10013E+11,TYSON FOODS,OMAHA,DOUGLAS,NE,1.023E+11,Hell Creek-West Papillion Creek,2013,41.20197,-96.1165,"BOD, 5-day, 20 deg. C",,,0.392333333,Non-Major,,1209662.81,0,https://echo.epa.gov/detailed-facility-report?fid=NE0133868&sys=ICP
2020,ICIS,PA0035092,1.10011E+11,TYSON FOODS NEW HOLLAND COMPLEX,NEW HOLLAND,LANCASTER,PA,20503061106,Muddy Run-Mill Creek,2015,40.094444,-76.0875,Inorganic Nitrogen,,7727379,0.700099833,Non-Major,,1193062,0,https://echo.epa.gov/detailed-facility-report?fid=PA0035092&sys=ICP
2020,ICIS,IL0003913,1.10018E+11,TYSON FRESH MEATS INC - JOSLIN IL,HILLSDALE,ROCK ISLAND,IL,70900051103,Zuma Creek,2011,41.551434,-90.225723,Inorganic Nitrogen,,7727379,2.245,Major,,996264.1395,0,https://echo.epa.gov/detailed-facility-report?fid=IL0003913&sys=ICP
2020,ICIS,NE0001392,1.1006E+11,TYSON FRESH MEATS WASTE TRTMNT,DAKOTA CITY,DAKOTA,NE,1.023E+11,Bacon Creek-Missouri River,2011,42.428889,-96.416944,"Solids, total suspended",,,2.277666667,Major,,879359.5091,0,https://echo.epa.gov/detailed-facility-report?fid=NE0001392&sys=ICP
2020,ICIS,NE0001392,1.1006E+11,TYSON FRESH MEATS WASTE TRTMNT,DAKOTA CITY,DAKOTA,NE,1.023E+11,Bacon Creek-Missouri River,2011,42.428889,-96.416944,"Nitrogen, nitrate dissolved",197186,14797558,2.277666667,Major,,802278.1951,599.0343857,https://echo.epa.gov/detailed-facility-report?fid=NE0001392&sys=ICP
2020,ICIS,IL0003913,1.10018E+11,TYSON FRESH MEATS INC - JOSLIN IL,HILLSDALE,ROCK ISLAND,IL,70900051103,Zuma Creek,2011,41.551434,-90.225723,Nitrogen,153122,7727379,2.245,Major,,741690.186,0,https://echo.epa.gov/detailed-facility-report?fid=IL0003913&sys=ICP
2020,ICIS,NE0123501,1.10001E+11,TYSON FRESH MEATS INC,LEXINGTON,DAWSON,NE,1.02001E+11,Lower Spring Creek,2011,40.761111,-99.736944,Nitrogen,153122,7727379,1.144166667,Major,,627997.6261,0,https://echo.epa.gov/detailed-facility-report?fid=NE0123501&sys=ICP
2020,ICIS,NE0133868,1.10013E+11,TYSON FOODS,OMAHA,DOUGLAS,NE,1.023E+11,Hell Creek-West Papillion Creek,2013,41.20197,-96.1165,"Solids, total suspended",,,0.392333333,Non-Major,,492739.9735,0,https://echo.epa.gov/detailed-facility-report?fid=NE0133868&sys=ICP
2020,ICIS,MO0130184,1.10001E+11,TYSON FOODS INC-MONETT,MONETT,BARRY,MO,1.10702E+11,Headwaters Clear Creek,2015,36.91772,-93.91375,"Solids, total suspended",,,0.085083333,Non-Major,,481953.3996,0,https://echo.epa.gov/detailed-facility-report?fid=MO0130184&sys=ICP
2020,ICIS,VA0004031,1.1E+11,"TYSON FARMS, INC., GLEN ALLEN, VA.",GLEN ALLEN,HANOVER,VA,20802060401,Grassy Swamp Creek-Chickahominy River,2015,37.697222,-77.5525,"Solids, total suspended",,,0.656222222,Non-Major,,418739.5601,0,https://echo.epa.gov/detailed-facility-report?fid=VA0004031&sys=ICP
2020,ICIS,AR0039268,1.10064E+11,"TYSON POULTRY, INC - CLARKSVILLE",CLARKSVILLE,JOHNSON,AR,1.11102E+11,Lower Spadra Creek,2015,35.4429,-93.48801,Nitrogen,153122,7727379,1.471213833,Non-Major,,387769.18,0,https://echo.epa.gov/detailed-facility-report?fid=AR0039268&sys=ICP
2020,ICIS,NE0001392,1.1006E+11,TYSON FRESH MEATS WASTE TRTMNT,DAKOTA CITY,DAKOTA,NE,1.023E+11,Bacon Creek-Missouri River,2011,42.428889,-96.416944,Phosphorus,153049,7723140,2.277666667,Major,,381845.2182,0,https://echo.epa.gov/detailed-facility-report?fid=NE0001392&sys=ICP
2020,ICIS,NE0133868,1.10013E+11,TYSON FOODS,OMAHA,DOUGLAS,NE,1.023E+11,Hell Creek-West Papillion Creek,2013,41.20197,-96.1165,Oil and grease,,,0.392333333,Non-Major,,358000.7897,0,https://echo.epa.gov/detailed-facility-report?fid=NE0133868&sys=ICP
2020,ICIS,MS0026140,1.10002E+11,"TYSON FOODS INC, CARTHAGE PROCESSING PLANT",CARTHAGE,LEAKE,MS,31800010707,Cobbs Creek,2015,32.825289,-89.530294,Nitrogen,153122,7727379,1.994416667,Non-Major,,328905.34,0,https://echo.epa.gov/detailed-facility-report?fid=MS0026140&sys=ICP
2020,ICIS,MS0026140,1.10002E+11,"TYSON FOODS INC, CARTHAGE PROCESSING PLANT",CARTHAGE,LEAKE,MS,31800010707,Cobbs Creek,2015,32.825289,-89.530294,Inorganic Nitrogen,,7727379,1.994416667,Non-Major,,318235.01,0,https://echo.epa.gov/detailed-facility-report?fid=MS0026140&sys=ICP
2020,ICIS,OK0000795,1.10001E+11,TYSON FOODS INC,BROKEN BOW,MCCURTAIN,OK,1.11401E+11,Lukfata Creek-Little River,2015,33.959444,-94.756386,Nitrogen,153122,7727379,1.480816667,Major,,272246.23,0,https://echo.epa.gov/detailed-facility-report?fid=OK0000795&sys=ICP
2020,ICIS,AR0038482,1.10033E+11,TYSON FOODS - WALDRON PROCESSING,WALDRON,SCOTT,AR,1.11101E+11,Bull Creek-Poteau River,2015,34.904085,-94.102357,Chloride,205955,16887006,0.9975,Non-Major,,271077.9,6.600157565,https://echo.epa.gov/detailed-facility-report?fid=AR0038482&sys=ICP
2020,ICIS,MO0115061,1.10029E+11,"TYSON POULTRY, INC. SEDALIA, MO, PROCESSING PLANT",SEDALIA,PETTIS,MO,1.03001E+11,Coon Creek-Muddy Creek,2015,38.75087,-93.326088,"Solids, total suspended",,,0.412488095,Major,,228196.8679,0,https://echo.epa.gov/detailed-facility-report?fid=MO0115061&sys=ICP
2020,ICIS,MO0115061,1.10029E+11,"TYSON POULTRY, INC. SEDALIA, MO, PROCESSING PLANT",SEDALIA,PETTIS,MO,1.03001E+11,Coon Creek-Muddy Creek,2015,38.75087,-93.326088,Nitrogen,153122,7727379,0.412488095,Major,,221335.8614,0,https://echo.epa.gov/detailed-facility-report?fid=MO0115061&sys=ICP
2020,ICIS,AL0001449,1.1E+11,TYSON FOODS INC BLOUNTSVILLE PROCESSING PLANT,BLOUNTSVILLE,BLOUNT,AL,31601110202,Graves Creek,2015,34.049858,-86.577483,Inorganic Nitrogen,,7727379,0.247629167,Major,,208496.52,0,https://echo.epa.gov/detailed-facility-report?fid=AL0001449&sys=ICP
2020,ICIS,AR0021326,1.10001E+11,TYSON FOODS - HOPE PROCESSING PLANT,HOPE,HEMPSTEAD,AR,1.11402E+11,Caney Creek-Bois d'Arc Creek,2015,33.74063,-93.61436,Inorganic Nitrogen,,7727379,1.062083333,Non-Major,,201024.412,0,https://echo.epa.gov/detailed-facility-report?fid=AR0021326&sys=ICP
2020,ICIS,AR0021326,1.10001E+11,TYSON FOODS - HOPE PROCESSING PLANT,HOPE,HEMPSTEAD,AR,1.11402E+11,Caney Creek-Bois d'Arc Creek,2015,33.74063,-93.61436,Nitrogen,153122,7727379,1.062083333,Non-Major,,201023.93,0,https://echo.epa.gov/detailed-facility-report?fid=AR0021326&sys=ICP
2020,ICIS,VA0004031,1.1E+11,"TYSON FARMS, INC., GLEN ALLEN, VA.",GLEN ALLEN,HANOVER,VA,20802060401,Grassy Swamp Creek-Chickahominy River,2015,37.697222,-77.5525,Chloride,205955,16887006,0.656222222,Non-Major,,181675.5226,4.423404027,https://echo.epa.gov/detailed-facility-report?fid=VA0004031&sys=ICP
2020,ICIS,AL0001449,1.1E+11,TYSON FOODS INC BLOUNTSVILLE PROCESSING PLANT,BLOUNTSVILLE,BLOUNT,AL,31601110202,Graves Creek,2015,34.049858,-86.577483,Nitrogen,153122,7727379,0.247629167,Major,,181348.67,0,https://echo.epa.gov/detailed-facility-report?fid=AL0001449&sys=ICP
2020,ICIS,AR0041734,1.10021E+11,TYSON FOODS INC.-NASHVILLE,NASHVILLE,HOWARD,AR,1.11401E+11,Upper Mine Creek,2015,33.927222,-93.845278,Nitrogen,153122,7727379,1.000833333,Non-Major,,164428.51,0,https://echo.epa.gov/detailed-facility-report?fid=AR0041734&sys=ICP
2020,ICIS,AR0041734,1.10021E+11,TYSON FOODS INC.-NASHVILLE,NASHVILLE,HOWARD,AR,1.11401E+11,Upper Mine Creek,2015,33.927222,-93.845278,Inorganic Nitrogen,,7727379,1.000833333,Non-Major,,164428.51,0,https://echo.epa.gov/detailed-facility-report?fid=AR0041734&sys=ICP
2020,ICIS,NE0123501,1.10001E+11,TYSON FRESH MEATS INC,LEXINGTON,DAWSON,NE,1.02001E+11,Lower Spring Creek,2011,40.761111,-99.736944,Phosphorus,153049,7723140,1.144166667,Major,,155152.8239,0,https://echo.epa.gov/detailed-facility-report?fid=NE0123501&sys=ICP
2020,ICIS,TN0073563,1.1E+11,TYSON FOODS INC UNION CITY PROCESSING,UNION CITY,OBION,TN,80102020208,North Fork Obion River Outlet,2015,36.419221,-89.005841,Nitrogen,153122,7727379,0.943466667,Non-Major,,145206.2979,0,https://echo.epa.gov/detailed-facility-report?fid=TN0073563&sys=ICP
2020,ICIS,NE0123501,1.10001E+11,TYSON FRESH MEATS INC,LEXINGTON,DAWSON,NE,1.02001E+11,Lower Spring Creek,2011,40.761111,-99.736944,"Solids, total suspended",,,1.144166667,Major,,132919.164,0,https://echo.epa.gov/detailed-facility-report?fid=NE0123501&sys=ICP
2020,ICIS,MO0002500,1.1E+11,"TYSON CHICKEN INC NOEL, MO.",NOEL,MCDONALD,MO,1.10702E+11,Yarnell Branch-Elk River,2015,36.550333,-94.489974,Nitrogen,153122,7727379,0.631429167,Non-Major,,121952.5425,0,https://echo.epa.gov/detailed-facility-report?fid=MO0002500&sys=ICP
2020,ICIS,MS0046931,1.10002E+11,"TYSON FARMS, INC., DBA RIVER                   VALLEY INGREDIENTS",FOREST,SCOTT,MS,31800011001,Shockaloo Creek,2048,32.362972,-89.539806,Nitrogen,153122,7727379,0.463,Major,,121447.65,0,https://echo.epa.gov/detailed-facility-report?fid=MS0046931&sys=ICP
2020,ICIS,MS0046931,1.10002E+11,"TYSON FARMS, INC., DBA RIVER                   VALLEY INGREDIENTS",FOREST,SCOTT,MS,31800011001,Shockaloo Creek,2048,32.362972,-89.539806,Inorganic Nitrogen,,7727379,0.463,Major,,120368.8927,0,https://echo.epa.gov/detailed-facility-report?fid=MS0046931&sys=ICP
2020,ICIS,MO0115061,1.10029E+11,"TYSON POULTRY, INC. SEDALIA, MO, PROCESSING PLANT",SEDALIA,PETTIS,MO,1.03001E+11,Coon Creek-Muddy Creek,2015,38.75087,-93.326088,Chemical oxygen demand (COD),,,0.412488095,Major,,115920.7453,0,https://echo.epa.gov/detailed-facility-report?fid=MO0115061&sys=ICP
2020,ICIS,IL0003913,1.10018E+11,TYSON FRESH MEATS INC - JOSLIN IL,HILLSDALE,ROCK ISLAND,IL,70900051103,Zuma Creek,2011,41.551434,-90.225723,Phosphorus,153049,7723140,2.245,Major,,115109,0,https://echo.epa.gov/detailed-facility-report?fid=IL0003913&sys=ICP
2020,ICIS,MO0002500,1.1E+11,"TYSON CHICKEN INC NOEL, MO.",NOEL,MCDONALD,MO,1.10702E+11,Yarnell Branch-Elk River,2015,36.550333,-94.489974,Inorganic Nitrogen,,7727379,0.631429167,Non-Major,,109702.1507,0,https://echo.epa.gov/detailed-facility-report?fid=MO0002500&sys=ICP
2020,ICIS,TX0072982,1.1E+11,TYSON FARMS,CENTER,SHELBY,TX,1.201E+11,Huana Creek,2015,31.792676,-94.167863,Nitrogen,153122,7727379,0.726083333,Major,,107293.85,0,https://echo.epa.gov/detailed-facility-report?fid=TX0072982&sys=ICP
2020,ICIS,AR0041734,1.10021E+11,TYSON FOODS INC.-NASHVILLE,NASHVILLE,HOWARD,AR,1.11401E+11,Upper Mine Creek,2015,33.927222,-93.845278,Sulfate,197301,14808798,1.000833333,Non-Major,,104064.87,0.582763272,https://echo.epa.gov/detailed-facility-report?fid=AR0041734&sys=ICP
2020,ICIS,AR0036714,1.10059E+11,TYSON FOODS - DARDANELLE PLANT,DARDANELLE,YELL,AR,1.11102E+11,Long Lake-Harris Creek,2015,35.2176,-93.1611,Nitrogen,153122,7727379,0.798204167,Non-Major,,97052,0,https://echo.epa.gov/detailed-facility-report?fid=AR0036714&sys=ICP
2020,ICIS,TX0072982,1.1E+11,TYSON FARMS,CENTER,SHELBY,TX,1.201E+11,Huana Creek,2015,31.792676,-94.167863,"Nitrogen, nitrate dissolved",197186,14797558,0.726083333,Major,,91496.62,68.31747627,https://echo.epa.gov/detailed-facility-report?fid=TX0072982&sys=ICP
2020,ICIS,AL0001449,1.1E+11,TYSON FOODS INC BLOUNTSVILLE PROCESSING PLANT,BLOUNTSVILLE,BLOUNT,AL,31601110202,Graves Creek,2015,34.049858,-86.577483,"Solids, total suspended",,,0.247629167,Major,,85716.17507,0,https://echo.epa.gov/detailed-facility-report?fid=AL0001449&sys=ICP
2020,ICIS,AR0036714,1.10059E+11,TYSON FOODS - DARDANELLE PLANT,DARDANELLE,YELL,AR,1.11102E+11,Long Lake-Harris Creek,2015,35.2176,-93.1611,Inorganic Nitrogen,,7727379,0.798204167,Non-Major,,83265.6,0,https://echo.epa.gov/detailed-facility-report?fid=AR0036714&sys=ICP
2020,ICIS,AR0021326,1.10001E+11,TYSON FOODS - HOPE PROCESSING PLANT,HOPE,HEMPSTEAD,AR,1.11402E+11,Caney Creek-Bois d'Arc Creek,2015,33.74063,-93.61436,Phosphorus,153049,7723140,1.062083333,Non-Major,,74600.165,0,https://echo.epa.gov/detailed-facility-report?fid=AR0021326&sys=ICP
2020,ICIS,MO0115061,1.10029E+11,"TYSON POULTRY, INC. SEDALIA, MO, PROCESSING PLANT",SEDALIA,PETTIS,MO,1.03001E+11,Coon Creek-Muddy Creek,2015,38.75087,-93.326088,"BOD, 5-day, 20 deg. C",,,0.412488095,Major,,74097.90243,0,https://echo.epa.gov/detailed-facility-report?fid=MO0115061&sys=ICP
2020,ICIS,GA0001074,1.1E+11,TYSON FOODS INC,CUMMING,FORSYTH,GA,31300011001,Headwaters Big Creek,2015,34.205276,-84.142502,Nitrogen,153122,7727379,1.181666667,Non-Major,,64104.19864,0,https://echo.epa.gov/detailed-facility-report?fid=GA0001074&sys=ICP
2020,ICIS,AR0038482,1.10033E+11,TYSON FOODS - WALDRON PROCESSING,WALDRON,SCOTT,AR,1.11101E+11,Bull Creek-Poteau River,2015,34.904085,-94.102357,Sulfate,197301,14808798,0.9975,Non-Major,,60706.5,0.3399564,https://echo.epa.gov/detailed-facility-report?fid=AR0038482&sys=ICP
2020,ICIS,AR0042455,1.10007E+11,TYSON FOODS - RIVER VALLEY ANIMAL FOODS,SCRANTON,LOGAN,AR,1.11102E+11,Cane Creek-Arkansas River,2077,35.374056,-93.5695,Nitrogen,153122,7727379,0.465739167,Non-Major,,60453.81,0,https://echo.epa.gov/detailed-facility-report?fid=AR0042455&sys=ICP
2020,ICIS,GA0001074,1.1E+11,TYSON FOODS INC,CUMMING,FORSYTH,GA,31300011001,Headwaters Big Creek,2015,34.205276,-84.142502,Inorganic Nitrogen,,7727379,1.181666667,Non-Major,,59322.7456,0,https://echo.epa.gov/detailed-facility-report?fid=GA0001074&sys=ICP
2020,ICIS,AR0038482,1.10033E+11,TYSON FOODS - WALDRON PROCESSING,WALDRON,SCOTT,AR,1.11101E+11,Bull Creek-Poteau River,2015,34.904085,-94.102357,Nitrogen,153122,7727379,0.9975,Non-Major,,58933.43,0,https://echo.epa.gov/detailed-facility-report?fid=AR0038482&sys=ICP
2020,ICIS,IA0064998,1.10001E+11,TYSON FRESH MEATS INC,STORM LAKE,BUENA VISTA,IA,71000060307,Outlet Creek,2011,42.64,-95.1875,Phosphorus,153049,7723140,,Major,,55491.0815,0,https://echo.epa.gov/detailed-facility-report?fid=IA0064998&sys=ICP
2020,ICIS,VA0004031,1.1E+11,"TYSON FARMS, INC., GLEN ALLEN, VA.",GLEN ALLEN,HANOVER,VA,20802060401,Grassy Swamp Creek-Chickahominy River,2015,37.697222,-77.5525,"BOD, 5-day, 20 deg. C",,,0.656222222,Non-Major,,55461.18665,0,https://echo.epa.gov/detailed-facility-report?fid=VA0004031&sys=ICP
2020,ICIS,OK0000795,1.10001E+11,TYSON FOODS INC,BROKEN BOW,MCCURTAIN,OK,1.11401E+11,Lukfata Creek-Little River,2015,33.959444,-94.756386,Phosphorus,153049,7723140,1.480816667,Major,,53578.39,0,https://echo.epa.gov/detailed-facility-report?fid=OK0000795&sys=ICP
2020,ICIS,TN0002135,1.1E+11,TYSON FOODS INC - PROCESSING,SHELBYVILLE,BEDFORD,TN,60400020303,Duck River-Holland Creek,2015,35.476,-86.474389,Nitrogen,153122,7727379,1.135583333,Major,,47941.78742,0,https://echo.epa.gov/detailed-facility-report?fid=TN0002135&sys=ICP
2020,ICIS,NE0123501,1.10001E+11,TYSON FRESH MEATS INC,LEXINGTON,DAWSON,NE,1.02001E+11,Lower Spring Creek,2011,40.761111,-99.736944,"BOD, 5-day, 20 deg. C",,,1.144166667,Major,,47843.208,0,https://echo.epa.gov/detailed-facility-report?fid=NE0123501&sys=ICP
2020,ICIS,NE0001392,1.1006E+11,TYSON FRESH MEATS WASTE TRTMNT,DAKOTA CITY,DAKOTA,NE,1.023E+11,Bacon Creek-Missouri River,2011,42.428889,-96.416944,"BOD, carbonaceous, 05 day, 20 C",,,2.277666667,Major,,43722.17,0,https://echo.epa.gov/detailed-facility-report?fid=NE0001392&sys=ICP
2020,ICIS,IL0003913,1.10018E+11,TYSON FRESH MEATS INC - JOSLIN IL,HILLSDALE,ROCK ISLAND,IL,70900051103,Zuma Creek,2011,41.551434,-90.225723,"Solids, total suspended",,,2.245,Major,,42727.1,0,https://echo.epa.gov/detailed-facility-report?fid=IL0003913&sys=ICP
2020,ICIS,AR0036714,1.10059E+11,TYSON FOODS - DARDANELLE PLANT,DARDANELLE,YELL,AR,1.11102E+11,Long Lake-Harris Creek,2015,35.2176,-93.1611,Phosphorus,153049,7723140,0.798204167,Non-Major,,42001.9,0,https://echo.epa.gov/detailed-facility-report?fid=AR0036714&sys=ICP
2020,ICIS,AR0041734,1.10021E+11,TYSON FOODS INC.-NASHVILLE,NASHVILLE,HOWARD,AR,1.11401E+11,Upper Mine Creek,2015,33.927222,-93.845278,Phosphorus,153049,7723140,1.000833333,Non-Major,,41233.17,0,https://echo.epa.gov/detailed-facility-report?fid=AR0041734&sys=ICP
2020,ICIS,AR0042455,1.10007E+11,TYSON FOODS - RIVER VALLEY ANIMAL FOODS,SCRANTON,LOGAN,AR,1.11102E+11,Cane Creek-Arkansas River,2077,35.374056,-93.5695,Phosphorus,153049,7723140,0.465739167,Non-Major,,40168.72,0,https://echo.epa.gov/detailed-facility-report?fid=AR0042455&sys=ICP
2020,ICIS,IA0002089,1.10016E+11,TYSON FRESH MEATS INC,PERRY,DALLAS,IA,71000061503,Frog Creek-North Raccoon River,2011,41.841944,-94.126111,"Solids, total suspended",,,,Major,,37825.53318,0,https://echo.epa.gov/detailed-facility-report?fid=IA0002089&sys=ICP
2020,ICIS,AR0003018,1.10002E+11,TYSON FOODS - GRANNIS PROCESSING PLANT,GRANNIS,POLK,AR,1.11401E+11,Rolling Fork,2015,34.240417,-94.334833,Nitrogen,153122,7727379,0.751016667,Non-Major,,36862.7,0,https://echo.epa.gov/detailed-facility-report?fid=AR0003018&sys=ICP
2020,ICIS,TX0072982,1.1E+11,TYSON FARMS,CENTER,SHELBY,TX,1.201E+11,Huana Creek,2015,31.792676,-94.167863,Chemical oxygen demand (COD),,,0.726083333,Major,,36291.16989,0,https://echo.epa.gov/detailed-facility-report?fid=TX0072982&sys=ICP
2020,ICIS,IA0002089,1.10016E+11,TYSON FRESH MEATS INC,PERRY,DALLAS,IA,71000061503,Frog Creek-North Raccoon River,2011,41.841944,-94.126111,"BOD, 5-day, 20 deg. C",,,,Major,,35707.87749,0,https://echo.epa.gov/detailed-facility-report?fid=IA0002089&sys=ICP
2020,ICIS,MO0002500,1.1E+11,"TYSON CHICKEN INC NOEL, MO.",NOEL,MCDONALD,MO,1.10702E+11,Yarnell Branch-Elk River,2015,36.550333,-94.489974,"BOD, 5-day, 20 deg. C",,,0.631429167,Non-Major,,35530.47316,0,https://echo.epa.gov/detailed-facility-report?fid=MO0002500&sys=ICP
2020,ICIS,PA0035092,1.10011E+11,TYSON FOODS NEW HOLLAND COMPLEX,NEW HOLLAND,LANCASTER,PA,20503061106,Muddy Run-Mill Creek,2015,40.094444,-76.0875,Nitrogen,153122,7727379,0.700099833,Non-Major,,33777.45548,0,https://echo.epa.gov/detailed-facility-report?fid=PA0035092&sys=ICP
2020,ICIS,AR0039268,1.10064E+11,"TYSON POULTRY, INC - CLARKSVILLE",CLARKSVILLE,JOHNSON,AR,1.11102E+11,Lower Spadra Creek,2015,35.4429,-93.48801,"BOD, carbonaceous, 05 day, 20 C",,,1.471213833,Non-Major,,31322.59,0,https://echo.epa.gov/detailed-facility-report?fid=AR0039268&sys=ICP
2020,ICIS,IA0064998,1.10001E+11,TYSON FRESH MEATS INC,STORM LAKE,BUENA VISTA,IA,71000060307,Outlet Creek,2011,42.64,-95.1875,"Solids, total suspended",,,,Major,,31063.29844,0,https://echo.epa.gov/detailed-facility-report?fid=IA0064998&sys=ICP
2020,ICIS,NC0005126,1.10001E+11,"TYSON FARMS, INC.",HARMONY,IREDELL,NC,30401020205,Middle Hunting Creek,2047,35.95458,-80.72108,Nitrogen,153122,7727379,0.203308333,Non-Major,,31027.11356,0,https://echo.epa.gov/detailed-facility-report?fid=NC0005126&sys=ICP
2020,ICIS,MS0026140,1.10002E+11,"TYSON FOODS INC, CARTHAGE PROCESSING PLANT",CARTHAGE,LEAKE,MS,31800010707,Cobbs Creek,2015,32.825289,-89.530294,"Solids, total suspended",,,1.994416667,Non-Major,,29765.52,0,https://echo.epa.gov/detailed-facility-report?fid=MS0026140&sys=ICP
2020,ICIS,VA0004031,1.1E+11,"TYSON FARMS, INC., GLEN ALLEN, VA.",GLEN ALLEN,HANOVER,VA,20802060401,Grassy Swamp Creek-Chickahominy River,2015,37.697222,-77.5525,Nitrogen,153122,7727379,0.656222222,Non-Major,,29557.80396,0,https://echo.epa.gov/detailed-facility-report?fid=VA0004031&sys=ICP
2020,ICIS,VAN050005,1.1E+11,TYSON FOODS INC - TEMPERANCEVILLE PLANT,TEMPERANCEVILLE,ACCOMACK,VA,20403040101,Assawoman Inlet,,37.886285,-75.553315,Nitrogen,153122,7727379,1.394166667,Non-Major,,29228.11108,0,https://echo.epa.gov/detailed-facility-report?fid=VAN050005&sys=ICP
2020,ICIS,VA0004049,1.1E+11,TYSON FOODS INC - TEMPERANCEVILLE PLANT,TEMPERANCEVILLE,ACCOMACK,VA,20403040101,Assawoman Inlet,254,37.886285,-75.553315,Nitrogen,153122,7727379,1.394166667,Major,,28797.02582,0,https://echo.epa.gov/detailed-facility-report?fid=VA0004049&sys=ICP
2020,ICIS,AL0001449,1.1E+11,TYSON FOODS INC BLOUNTSVILLE PROCESSING PLANT,BLOUNTSVILLE,BLOUNT,AL,31601110202,Graves Creek,2015,34.049858,-86.577483,Chemical oxygen demand (COD),,,0.247629167,Major,,28760.57834,0,https://echo.epa.gov/detailed-facility-report?fid=AL0001449&sys=ICP
2020,ICIS,IL0003913,1.10018E+11,TYSON FRESH MEATS INC - JOSLIN IL,HILLSDALE,ROCK ISLAND,IL,70900051103,Zuma Creek,2011,41.551434,-90.225723,"BOD, carbonaceous, 05 day, 20 C",,,2.245,Major,,28487.1,0,https://echo.epa.gov/detailed-facility-report?fid=IL0003913&sys=ICP
2020,ICIS,AR0048356,1.10025E+11,TYSON FOODS - RIVER VALLEY ANIMAL FOODS,TEXARKANA,MILLER,AR,1.11402E+11,Red Chute,2077,33.53322,-93.8061,Nitrogen,153122,7727379,0.341833333,Non-Major,,28419,0,https://echo.epa.gov/detailed-facility-report?fid=AR0048356&sys=ICP
2020,ICIS,AR0003018,1.10002E+11,TYSON FOODS - GRANNIS PROCESSING PLANT,GRANNIS,POLK,AR,1.11401E+11,Rolling Fork,2015,34.240417,-94.334833,Inorganic Nitrogen,,7727379,0.751016667,Non-Major,,28350.05,0,https://echo.epa.gov/detailed-facility-report?fid=AR0003018&sys=ICP
2020,ICIS,IA0002089,1.10016E+11,TYSON FRESH MEATS INC,PERRY,DALLAS,IA,71000061503,Frog Creek-North Raccoon River,2011,41.841944,-94.126111,Phosphorus,153049,7723140,,Major,,27604.84778,0,https://echo.epa.gov/detailed-facility-report?fid=IA0002089&sys=ICP
2020,ICIS,IA0064998,1.10001E+11,TYSON FRESH MEATS INC,STORM LAKE,BUENA VISTA,IA,71000060307,Outlet Creek,2011,42.64,-95.1875,"BOD, 5-day, 20 deg. C",,,,Major,,27603.41276,0,https://echo.epa.gov/detailed-facility-report?fid=IA0064998&sys=ICP
2020,ICIS,IA0002089,1.10016E+11,TYSON FRESH MEATS INC,PERRY,DALLAS,IA,71000061503,Frog Creek-North Raccoon River,2011,41.841944,-94.126111,Nitrogen,153122,7727379,,Major,,27495.57175,0,https://echo.epa.gov/detailed-facility-report?fid=IA0002089&sys=ICP
2020,ICIS,AR0039268,1.10064E+11,"TYSON POULTRY, INC - CLARKSVILLE",CLARKSVILLE,JOHNSON,AR,1.11102E+11,Lower Spadra Creek,2015,35.4429,-93.48801,"BOD, 5-day, 20 deg. C",,,1.471213833,Non-Major,,25787.25,0,https://echo.epa.gov/detailed-facility-report?fid=AR0039268&sys=ICP
2020,ICIS,TX0072982,1.1E+11,TYSON FARMS,CENTER,SHELBY,TX,1.201E+11,Huana Creek,2015,31.792676,-94.167863,Oil and grease,,,0.726083333,Major,,23421.46399,0,https://echo.epa.gov/detailed-facility-report?fid=TX0072982&sys=ICP
2020,ICIS,IL0003913,1.10018E+11,TYSON FRESH MEATS INC - JOSLIN IL,HILLSDALE,ROCK ISLAND,IL,70900051103,Zuma Creek,2011,41.551434,-90.225723,Total Kjeldahl Nitrogen,153122,7727379,2.245,Major,,22058.3,0,https://echo.epa.gov/detailed-facility-report?fid=IL0003913&sys=ICP
